Year,Engine HP,Engine Cylinders,Number of Doors,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,Trans_Reg
2010,631,12,4,3,16,10,67,455500,1
2010,604,12,4,3,16,10,67,405500,1
2011,543,12,4,3,16,10,67,372500,1
2011,620,12,4,3,16,10,67,412000,1
2012,543,12,4,3,16,10,67,379050,1
2012,620,12,4,3,16,10,67,418950,1
2009,611,12,2,2,15,11,2774,320580,1
2009,611,12,2,2,15,11,2774,310543,0
2010,611,12,2,2,15,11,2774,310543,0
2011,611,12,2,2,15,11,2774,320580,1
2011,661,12,2,2,15,11,2774,410000,1
2013,157,4,4,1,28,22,586,24470,1
2013,157,4,4,1,28,22,586,20940,1
2013,157,4,4,1,28,21,586,19940,0
2013,157,4,4,1,28,22,586,22070,1
2014,157,4,4,1,28,21,586,20140,0
2014,157,4,4,1,28,22,586,24670,1
2014,157,4,4,1,28,22,586,21140,1
2014,157,4,4,1,28,22,586,22270,1
2015,157,4,4,1,28,21,586,24770,1
2015,157,4,4,1,28,21,586,22370,1
2015,157,4,4,1,28,21,586,21240,1
2015,445,8,4,3,24,16,3916,92600,1
2015,315,6,4,3,29,20,3916,81300,1
2015,315,6,4,3,31,20,3916,78300,1
2015,445,8,4,3,25,17,3916,89600,1
2016,445,8,4,3,24,15,3916,93900,1
2016,315,6,4,3,29,20,3916,82500,1
2016,445,8,4,3,25,17,3916,90900,1
2016,315,6,4,3,31,20,3916,79500,1
2017,445,8,4,3,24,17,3916,91200,1
2017,315,6,4,3,28,19,3916,82800,1
2017,445,8,4,3,24,15,3916,94200,1
2017,315,6,4,3,29,20,3916,79800,1
2015,445,8,2,2,25,17,3916,94900,1
2015,315,6,2,2,29,20,3916,86600,1
2015,315,6,2,2,29,20,3916,79100,1
2015,315,6,2,2,32,21,3916,76100,1
2015,445,8,2,2,25,16,3916,90400,1
2015,315,6,2,2,31,20,3916,83600,1
2015,445,8,2,2,25,17,3916,87400,1
2015,445,8,2,2,24,16,3916,97900,1
2016,315,6,2,2,29,20,3916,87800,1
2016,315,6,2,2,31,20,3916,77300,1
2016,445,8,2,2,24,15,3916,99200,1
2016,445,8,2,2,25,17,3916,96200,1
2016,315,6,2,2,29,20,3916,80300,1
2016,315,6,2,2,31,20,3916,84800,1
2016,445,8,2,2,25,16,3916,91700,1
2016,445,8,2,2,25,17,3916,88700,1
2017,445,8,2,2,24,16,3916,92000,1
2017,315,6,2,2,30,21,3916,77600,1
2017,445,8,2,2,24,17,3916,89000,1
2017,315,6,2,2,28,19,3916,80600,1
2017,315,6,2,2,29,20,3916,85100,1
2017,315,6,2,2,28,19,3916,88100,1
2017,445,8,2,2,24,17,3916,96500,1
2017,445,8,2,2,24,15,3916,99500,1
1992,402,12,4,3,14,10,617,2960,1
1993,389,12,4,3,15,11,617,3108,1
1993,389,12,2,1,16,12,617,4623,1
1993,389,12,2,3,15,11,617,3211,1
1990,140,6,4,2,27,17,210,2000,1
1990,110,4,4,2,29,20,210,2000,1
1990,140,6,4,2,27,17,210,2000,1
1990,140,6,4,2,27,17,210,2000,1
1990,140,6,4,2,27,17,210,2000,1
1991,140,6,4,2,28,17,210,2000,1
1991,140,6,4,2,28,17,210,2000,1
1991,110,4,4,2,28,19,210,2000,1
2009,532,12,2,3,16,9,2774,313088,1
2010,532,12,2,3,16,9,2774,313088,1
2011,532,12,2,3,16,9,2774,313088,1
2000,170,6,4,2,25,19,586,2080,0
2000,170,6,4,2,25,19,586,2234,0
2000,130,4,4,2,29,23,586,2000,0
2000,130,4,4,2,25,19,586,2146,1
2001,165,6,4,2,25,19,586,22935,0
2001,165,6,4,2,25,19,586,19935,0
2001,125,4,4,2,25,19,586,20935,1
2001,125,4,4,2,29,23,586,18735,0
2002,165,6,4,2,25,19,586,19985,0
2002,125,4,4,2,29,23,586,18785,0
2002,165,6,4,2,25,19,586,21885,0
2010,604,12,4,3,16,10,67,456500,1
2010,543,12,4,3,16,10,67,417000,1
2010,631,12,4,3,16,10,67,506500,1
2011,543,12,4,3,16,10,67,423500,1
2011,620,12,4,3,16,10,67,463000,1
2012,620,12,4,3,16,10,67,470350,1
2012,543,12,4,3,16,10,67,430450,1
2015,641,8,2,1,22,16,416,265500,1
2015,641,8,2,1,22,16,416,280225,1
2015,184,4,4,2,38,26,586,24895,1
2015,184,4,4,2,38,26,586,22895,1
2015,184,4,4,2,37,25,586,23845,0
2015,184,4,4,2,37,25,586,21190,0
2015,184,4,4,2,40,28,586,29895,1
2016,184,4,4,2,38,26,586,22995,1
2016,184,4,4,2,38,26,586,24995,1
2016,184,4,4,2,37,25,586,21495,0
2016,184,4,4,2,38,26,586,30195,1
2016,184,4,4,2,37,25,586,23945,0
2017,184,4,4,2,35,26,586,30695,1
2017,184,4,4,2,34,24,586,21945,0
2017,184,4,4,2,34,24,586,24195,0
2017,184,4,4,2,35,26,586,22995,1
2017,184,4,4,2,35,26,586,25245,1
2015,535,12,4,3,20,13,3916,141200,1
2015,315,6,4,3,29,19,3916,78000,1
2015,445,8,4,3,25,16,3916,91000,1
2015,445,8,4,3,24,16,3916,94000,1
2015,315,6,4,3,28,19,3916,81000,1
2015,315,6,4,3,29,19,3916,74000,1
2015,445,8,4,3,25,17,3916,87300,1
2015,445,8,4,3,24,16,3916,90300,1
2015,255,6,4,3,31,23,3916,82500,1
2016,445,8,4,3,25,17,3916,94400,1
2016,320,6,4,3,29,21,3916,81300,1
2016,445,8,4,3,25,16,3916,97400,1
2017,445,8,4,3,26,17,3916,94600,1
2017,445,8,4,3,25,16,3916,97600,1
2017,320,6,4,3,28,19,3916,84500,1
2017,320,6,4,3,29,21,3916,81500,1
2017,300,4,2,1,28,21,1715,53900,0
2017,350,4,2,1,26,20,1715,66300,0
1990,114,4,4,2,26,19,870,2000,0
1990,153,4,4,2,26,19,870,2000,0
1990,114,4,4,2,26,19,870,2000,0
1990,114,4,4,2,26,19,870,2000,0
1990,114,4,4,2,26,19,870,2000,0
1990,153,4,4,2,23,18,870,2000,0
1991,162,4,4,2,20,17,870,2000,1
1991,162,4,4,2,24,18,870,2000,0
1991,114,4,4,2,24,18,870,2000,1
1991,162,4,4,2,20,17,870,2000,1
1991,162,4,4,2,24,18,870,2000,0
1991,114,4,4,2,24,18,870,2000,1
1992,162,4,4,2,20,17,870,2000,1
1992,114,4,4,2,26,18,870,2000,1
1992,114,4,4,2,26,18,870,2000,1
1992,114,4,4,2,26,18,870,2000,1
1990,144,6,4,2,19,15,870,2000,1
1990,162,4,4,2,20,16,870,2000,1
1990,162,4,4,2,20,16,870,2000,1
1990,188,4,2,2,20,16,870,2000,1
1990,144,6,2,2,19,15,870,2000,1
1995,282,8,2,2,22,15,3916,4784,1
1995,322,12,2,2,19,12,3916,5858,1
1995,372,12,2,2,18,10,3916,8488,0
1996,322,12,2,2,19,12,3916,6954,1
1996,282,8,2,2,19,14,3916,5680,1
1997,322,12,2,2,19,12,3916,7624,1
1997,282,8,2,2,19,14,3916,6693,1
1990,108,4,4,1,28,19,3105,2000,0
1990,130,5,4,1,22,16,3105,2000,0
1991,130,5,4,1,24,18,3105,2000,0
1991,130,5,4,1,22,16,3105,2000,0
1992,130,5,4,1,24,18,3105,2000,0
1992,130,5,4,1,22,16,3105,2000,0
1995,222,5,4,2,24,17,870,2000,1
1995,168,5,4,2,26,18,870,2000,0
1995,240,5,4,2,24,17,870,2000,1
1995,168,5,4,2,26,18,870,2000,0
1995,168,5,4,2,26,18,870,2000,0
1995,222,5,4,2,24,17,870,2000,1
1995,168,5,4,2,26,18,870,2000,0
1995,240,5,4,2,24,17,870,2000,1
1996,222,5,4,2,24,17,870,2000,1
1996,222,5,4,2,24,17,870,2000,1
1996,168,5,4,2,26,18,870,2000,0
1996,222,5,4,2,24,17,870,2000,1
1996,240,5,4,2,24,17,870,2000,1
1996,168,5,4,2,26,18,870,2000,0
1996,240,5,4,2,24,17,870,2000,1
1996,222,5,4,2,24,17,870,2000,1
1996,168,5,4,2,26,18,870,2000,0
1996,168,5,4,2,26,18,870,2000,0
1997,168,5,4,2,26,18,870,2000,0
1997,168,5,4,2,26,18,870,2000,0
1997,240,5,4,2,24,17,870,2000,1
1997,222,5,4,2,24,17,870,2000,1
1997,240,5,4,2,24,17,870,2091,1
1997,190,5,4,2,24,18,870,2000,1
1997,190,5,4,2,24,18,870,2000,1
1997,222,5,4,2,24,17,870,2000,1
2017,205,4,2,1,28,21,2031,26255,0
2017,200,4,2,1,32,24,2031,26975,1
2005,227,4,4,1,24,17,376,26950,0
2005,165,4,4,1,27,20,376,22990,0
2006,230,4,4,1,25,18,376,26950,0
2006,173,4,4,1,26,19,376,22990,0
2012,220,4,4,2,33,20,376,28900,0
2012,220,4,2,1,33,20,376,44080,0
2012,220,4,2,1,33,20,376,46080,0
2012,220,4,4,2,30,20,376,37115,0
2012,220,4,2,1,33,20,376,39490,0
2012,220,4,4,2,33,20,376,34340,0
2012,220,4,2,1,28,18,376,44080,1
2012,220,4,2,1,28,18,376,40840,1
2012,220,4,4,1,28,18,376,31180,1
2012,220,4,4,2,30,20,376,32395,0
2012,220,4,4,2,29,19,376,34340,1
2012,220,4,4,1,29,18,376,34975,1
2012,220,4,4,2,29,18,376,37115,1
2012,220,4,4,1,30,20,376,34975,0
2012,220,4,4,2,29,19,376,30250,1
2012,220,4,4,2,29,18,376,32395,1
2012,220,4,4,1,33,20,376,29830,0
2012,220,4,2,1,28,18,376,46080,1
2009,210,4,4,1,27,17,376,37810,1
2009,280,6,2,1,24,15,376,51330,1
2009,210,4,4,1,27,19,376,38305,1
2009,280,6,4,1,24,15,376,44885,1
2009,210,4,4,2,29,19,376,30360,0
2009,210,4,2,1,27,19,376,42130,0
2009,280,6,4,2,24,15,376,43605,1
2009,210,4,4,1,29,19,376,31790,0
2009,210,4,4,1,27,19,376,35315,1
2009,210,4,4,2,28,19,376,37140,1
2009,210,4,4,2,28,19,376,34150,1
2009,210,4,2,1,27,19,376,44455,1
2009,210,4,4,2,27,17,376,36395,1
2009,210,4,2,1,27,19,376,47345,1
2010,207,4,4,2,27,17,376,32395,1
2010,207,4,4,2,31,21,376,28900,0
2010,207,4,4,1,31,21,376,30330,0
2010,207,4,2,1,29,20,376,39990,0
2010,207,4,4,2,27,17,376,38115,1
2010,207,4,2,1,27,19,376,45080,1
2010,207,4,4,2,28,19,376,35340,1
2010,207,4,4,1,27,17,376,36975,1
2010,207,4,4,1,27,19,376,37020,1
2011,210,4,4,2,31,21,376,28900,0
2011,210,4,4,2,27,17,376,38115,1
2011,210,4,4,2,27,17,376,32395,1
2011,210,4,2,1,29,20,376,39990,0
2011,210,4,4,1,31,21,376,30330,0
2011,210,4,4,1,27,19,376,37020,1
2011,210,4,4,2,28,19,376,35340,1
2011,210,4,4,1,27,17,376,36975,1
2011,210,4,2,1,27,19,376,45080,1
2011,265,6,4,2,25,18,376,37250,1
2011,265,6,4,2,23,17,376,35875,1
2011,265,6,4,2,25,18,376,33380,1
2011,265,6,4,2,23,17,376,40245,1
2011,300,6,4,2,22,15,376,48010,1
2009,260,4,4,2,27,17,376,39400,1
2009,260,4,4,2,27,17,376,43270,1
2009,260,4,4,2,27,17,376,39650,1
2009,260,4,4,2,27,17,376,38380,1
2009,260,4,4,2,27,17,376,40765,1
2009,260,4,4,2,27,17,376,42000,1
2010,300,6,4,3,27,16,376,49165,1
2011,220,4,4,3,33,20,376,38525,0
2011,300,6,4,3,27,17,376,49565,1
2011,220,4,4,3,28,18,376,43435,1
2011,300,6,4,3,27,17,376,48030,1
2007,290,6,4,2,20,14,376,39190,1
2007,300,8,4,2,19,13,376,41190,1
2008,300,8,4,2,19,13,376,42770,1
2008,285,6,4,2,20,14,376,40400,1
2008,390,8,4,2,16,12,376,46530,1
2009,390,8,4,2,16,12,376,49105,1
2009,285,6,4,2,20,14,376,42615,1
2009,300,8,4,2,20,14,376,45345,1
1996,225,4,4,2,25,18,376,2000,0
1996,210,6,4,2,24,16,376,2000,1
1996,170,4,4,2,25,18,376,2000,0
1996,200,4,4,2,25,18,376,2000,0
1997,210,6,4,2,24,16,376,2122,1
1997,170,4,4,2,26,18,376,2000,0
1997,225,4,4,2,26,18,376,2145,0
1997,200,4,4,2,26,18,376,2084,0
1997,200,4,4,2,26,18,376,2063,0
1998,225,4,4,2,25,18,376,2172,0
1996,185,4,2,1,26,18,376,2000,0
1996,185,4,4,1,23,15,376,2000,0
1996,150,4,4,1,26,18,376,2000,0
1996,170,6,4,1,23,17,376,2000,1
1996,185,4,2,1,26,18,376,2000,0
1996,170,6,2,1,23,17,376,2000,1
1996,150,4,2,1,26,18,376,2000,0
1996,150,4,2,1,26,18,376,2000,0
1997,185,4,2,1,25,18,376,2000,0
1997,170,6,4,1,23,17,376,2000,1
1997,150,4,2,1,26,18,376,2000,0
1997,150,4,2,1,26,18,376,2000,0
1997,185,4,2,1,25,18,376,2078,0
1997,185,4,2,1,25,18,376,2000,0
1997,185,4,4,1,25,18,376,2000,0
1997,185,4,4,1,25,18,376,2000,0
1997,170,6,2,1,23,17,376,2117,1
1997,150,4,4,1,26,18,376,2000,0
1997,185,4,2,1,25,18,376,2115,0
1998,185,4,2,1,25,18,376,2000,0
1998,185,4,4,1,24,18,376,2000,0
1998,185,4,2,1,25,18,376,2268,0
1998,185,4,2,1,24,18,376,2000,0
1993,172,6,4,1,20,15,3105,2000,0
1993,172,6,4,1,24,18,3105,2000,0
1993,172,6,4,1,24,18,3105,2000,0
1994,172,6,4,1,22,17,3105,2000,0
1994,172,6,4,1,24,18,3105,2000,0
1994,172,6,4,1,24,18,3105,2000,0
1995,172,6,4,1,23,17,3105,2000,0
1995,172,6,4,1,24,17,3105,2000,0
1995,172,6,4,1,24,17,3105,2000,0
2015,350,6,2,1,27,19,1715,96200,0
2015,430,6,2,1,25,18,1715,132800,0
2015,430,6,2,1,26,18,1715,120900,0
2015,400,6,2,1,26,18,1715,105630,0
2015,400,6,2,1,27,19,1715,98900,0
2015,520,6,2,1,24,17,1715,163000,1
2015,350,6,2,1,26,19,1715,102930,0
2015,520,6,2,1,24,17,1715,151100,1
2015,350,6,2,1,27,19,1715,91030,0
2015,350,6,2,1,27,19,1715,84300,0
2015,430,6,2,1,26,18,1715,114200,0
2015,560,6,2,1,24,17,1715,182700,1
2015,560,6,2,1,24,17,1715,194600,1
2015,475,6,2,1,20,15,1715,130400,1
2015,400,6,2,1,27,19,1715,110800,0
2015,400,6,2,1,26,18,1715,117530,0
2015,430,6,2,1,25,18,1715,126100,0
2015,350,6,2,1,26,18,1715,101600,0
2015,400,6,2,1,26,18,1715,116200,0
2016,350,6,2,1,26,19,1715,102930,0
2016,430,6,2,1,26,18,1715,120900,0
2016,400,6,2,1,26,18,1715,105630,0
2016,430,6,2,1,25,18,1715,126100,0
2016,350,6,2,1,27,19,1715,91030,0
2016,400,6,2,1,27,19,1715,98900,0
2016,430,6,2,1,25,18,1715,132800,0
2016,350,6,2,1,27,19,1715,84300,0
2016,520,6,2,1,24,17,1715,151100,1
2016,350,6,2,1,26,19,1715,104600,0
2016,350,6,2,1,26,18,1715,102930,0
2016,430,6,2,1,26,18,1715,132800,0
2016,430,6,2,1,26,18,1715,114200,0
2016,350,6,2,1,27,19,1715,88800,0
2016,560,6,2,1,24,17,1715,194600,1
2016,350,6,2,1,27,19,1715,96200,0
2016,400,6,2,1,26,18,1715,117530,0
2016,350,6,2,1,27,19,1715,94800,0
2016,400,6,2,1,27,19,1715,110800,0
2016,400,6,2,1,26,18,1715,117530,0
2016,350,6,2,1,27,19,1715,98500,0
2016,520,6,2,1,24,17,1715,163000,1
2016,560,6,2,1,24,17,1715,182700,1
2016,475,6,2,1,20,15,1715,130400,1
2016,500,6,2,1,20,14,1715,175900,1
2017,540,6,2,1,29,20,1715,159200,1
2017,370,6,2,1,28,19,1715,108600,0
2017,580,6,2,1,28,20,1715,200400,1
2017,420,6,2,1,28,20,1715,115700,0
2017,420,6,2,1,28,20,1715,110300,0
2017,420,6,2,1,28,20,1715,122600,0
2017,420,6,2,1,28,20,1715,103400,0
2017,370,6,2,1,29,20,1715,96300,0
2017,370,6,2,1,29,20,1715,101700,0
2017,540,6,2,1,29,20,1715,171500,1
2017,580,6,2,1,28,20,1715,188100,1
2017,370,6,2,1,29,20,1715,108600,0
2017,420,6,2,1,28,20,1715,122600,0
2017,370,6,2,1,29,20,1715,89400,0
1993,345,8,2,1,17,11,1715,6294,0
1994,345,8,2,1,17,11,1715,7419,0
1995,345,8,2,1,17,11,1715,9400,0
1993,195,6,4,2,22,17,586,2000,1
1994,193,6,4,2,22,17,586,2000,1
1995,193,6,4,2,22,17,586,2000,1
1993,114,4,4,2,25,17,870,2000,1
1993,114,4,4,2,25,17,870,2000,1
1993,162,4,4,2,22,17,870,2000,1
1993,114,4,4,2,25,17,870,2000,1
1993,114,4,4,2,25,17,870,2000,1
1993,162,4,4,2,22,17,870,2000,1
1994,114,4,4,2,24,17,870,2000,1
1994,114,4,4,2,24,17,870,2000,1
1994,162,4,4,2,22,17,870,2000,1
1994,162,4,4,2,22,17,870,2000,1
1995,162,4,4,2,22,17,870,2000,1
1995,162,4,4,2,24,17,870,2000,1
1995,162,4,4,2,22,17,870,2000,1
1995,114,4,4,2,24,17,870,2000,1
1990,208,4,2,1,24,15,1715,2667,0
1990,208,4,2,1,24,15,1715,3083,0
1991,208,4,2,1,24,15,1715,3578,0
1991,208,4,2,1,24,15,1715,3047,0
1995,181,6,4,2,23,15,870,2000,1
1995,181,6,4,2,23,15,870,2000,1
1996,181,6,4,2,24,16,870,2000,1
1996,181,6,4,2,24,16,870,2000,1
1997,181,6,4,2,24,16,870,2000,1
1997,181,6,4,2,24,16,870,2000,1
1993,236,4,2,1,24,15,1715,4651,0
1993,236,4,2,1,24,15,1715,3839,0
1994,236,4,2,1,24,15,1715,4191,0
1994,236,4,2,1,24,15,1715,4878,0
1995,236,4,2,1,24,15,1715,4723,0
1995,236,4,2,1,24,15,1715,5576,0
2015,150,4,4,1,43,31,3105,35150,1
2015,150,4,4,1,43,31,3105,32600,1
2015,220,4,4,1,33,24,3105,33200,1
2015,170,4,2,1,35,24,3105,44050,1
2015,170,4,4,1,33,23,3105,29900,1
2015,220,4,4,1,33,24,3105,41650,1
2015,170,4,2,1,35,24,3105,38150,1
2015,220,4,4,1,33,24,3105,35750,1
2015,150,4,4,1,43,31,3105,41050,1
2015,220,4,2,1,32,23,3105,47050,1
2015,170,4,4,1,33,23,3105,38350,1
2015,170,4,2,1,35,24,3105,35600,1
2015,220,4,2,1,32,23,3105,38600,1
2015,220,4,2,1,32,23,3105,41150,1
2015,170,4,4,1,33,23,3105,32450,1
2016,220,4,4,1,33,24,3105,34200,1
2016,220,4,2,1,32,23,3105,39600,1
2016,220,4,4,1,33,24,3105,37700,1
2016,150,4,4,1,43,31,3105,33200,1
2016,220,4,4,1,33,24,3105,43050,1
2016,170,4,2,1,35,24,3105,39300,1
2016,170,4,2,1,35,24,3105,36600,1
2016,170,4,4,1,33,23,3105,39750,1
2016,170,4,2,1,35,24,3105,45450,1
2016,220,4,2,1,32,23,3105,48450,1
2016,150,4,4,1,43,31,3105,36700,1
2016,170,4,4,1,33,23,3105,34400,1
2016,150,4,4,1,43,31,3105,35900,1
2016,220,4,2,1,32,23,3105,43100,1
2016,220,4,4,1,33,24,3105,36900,1
2016,170,4,4,1,33,23,3105,33600,1
2016,170,4,4,1,33,23,3105,30900,1
2016,170,4,2,1,35,24,3105,40100,1
2016,220,4,2,1,32,23,3105,42300,1
2016,150,4,4,1,43,31,3105,42050,1
2017,220,4,4,1,35,26,3105,43150,1
2017,186,4,4,1,35,26,3105,40150,1
2017,220,4,4,1,35,26,3105,37450,1
2017,186,4,2,1,34,25,3105,37600,1
2017,186,4,4,1,35,26,3105,34450,1
2017,220,4,2,1,34,25,3105,40300,1
2017,220,4,2,1,34,25,3105,49250,1
2017,220,4,2,1,34,25,3105,43550,1
2017,186,4,4,1,35,26,3105,31200,1
2017,186,4,2,1,34,25,3105,40850,1
2017,186,4,2,1,34,25,3105,46550,1
2017,220,4,4,1,35,26,3105,34200,1
2017,252,4,4,2,28,23,3105,51400,1
2017,252,4,4,2,28,23,3105,44000,1
2017,252,4,4,2,28,23,3105,47000,1
2015,220,4,4,2,31,22,3105,45000,1
2015,220,4,4,2,31,22,3105,39700,1
2015,220,4,4,2,32,22,3105,43800,0
2015,220,4,4,2,32,24,3105,35500,1
2015,220,4,4,2,32,22,3105,38500,0
2015,220,4,4,2,32,24,3105,37600,1
2015,220,4,4,2,32,22,3105,36400,0
2015,220,4,4,2,32,24,3105,42900,1
2015,220,4,4,2,31,22,3105,37600,1
2016,220,4,4,2,32,22,3105,37000,0
2016,220,4,4,2,31,22,3105,38000,1
2016,220,4,4,2,31,22,3105,38000,1
2016,220,4,4,2,31,22,3105,35900,1
2016,220,4,4,2,31,22,3105,40100,1
2016,220,4,4,2,32,22,3105,39100,0
2017,252,4,4,2,33,25,3105,37300,1
2017,190,4,4,2,37,27,3105,34900,1
2017,252,4,4,2,31,24,3105,48000,1
2017,252,4,4,2,31,24,3105,43200,1
2017,252,4,4,2,33,25,3105,41100,1
2017,252,4,4,2,33,25,3105,45900,1
2017,252,4,4,2,31,24,3105,39400,1
2017,190,4,4,2,37,27,3105,38700,1
2017,190,4,4,2,37,27,3105,37850,1
2017,252,4,4,2,31,24,3105,42350,1
2016,220,4,2,2,31,22,3105,43800,1
2016,220,4,2,2,31,22,3105,41500,1
2016,220,4,2,2,29,21,3105,47900,1
2016,220,4,2,2,29,21,3105,50200,1
2016,220,4,2,2,32,22,3105,40500,0
2016,220,4,2,2,32,22,3105,42800,0
2017,220,4,2,2,32,23,3105,41200,0
2017,220,4,2,2,21,15,3105,48600,1
2017,220,4,2,2,22,15,3105,42200,1
2015,240,6,4,2,38,24,3105,58700,1
2015,220,4,4,2,29,20,3105,50450,1
2015,220,4,4,2,33,25,3105,44800,1
2015,310,6,4,2,27,18,3105,60100,1
2015,220,4,4,2,33,25,3105,48350,1
2015,310,6,4,2,27,18,3105,56300,1
2015,220,4,4,2,29,20,3105,46900,1
2015,240,6,4,2,38,24,3105,62500,1
2016,252,4,4,2,32,22,3105,52100,1
2016,252,4,4,2,35,24,3105,49900,1
2016,252,4,4,2,35,24,3105,46200,1
2016,240,6,4,2,38,25,3105,59500,1
2016,333,6,4,2,30,20,3105,61600,1
2016,333,6,4,2,30,20,3105,57400,1
2016,240,6,4,2,38,25,3105,63700,1
2016,252,4,4,2,32,22,3105,48400,1
2017,252,4,4,2,31,22,3105,53800,1
2017,333,6,4,2,31,22,3105,61600,1
2017,340,6,4,2,31,22,3105,67600,1
2017,333,6,4,2,29,21,3105,58600,1
2017,252,4,4,2,32,22,3105,49800,1
2017,252,4,4,2,354,24,3105,51600,1
2017,252,4,4,2,34,24,3105,47600,1
2015,310,6,4,3,28,18,3105,65900,1
2015,310,6,4,3,28,18,3105,69750,1
2015,240,6,4,3,38,24,3105,68300,1
2015,240,6,4,3,38,24,3105,72150,1
2016,240,6,4,3,38,25,3105,70400,1
2016,333,6,4,3,30,20,3105,68300,1
2016,240,6,4,3,35,24,3105,73050,1
2016,333,6,4,3,30,20,3105,70950,1
2017,333,6,4,3,29,21,3105,68800,1
2017,333,6,4,3,29,21,3105,71350,1
2016,240,6,4,3,36,24,3105,85200,1
2016,500,12,4,3,22,14,3105,137900,1
2016,450,8,4,3,29,18,3105,90500,1
2016,333,6,4,3,28,18,3105,81500,1
2017,450,8,4,3,29,18,3105,91500,1
2017,333,6,4,3,29,19,3105,82500,1
2017,281,6,4,2,22,15,549,43850,1
2017,281,6,4,2,22,15,549,45850,1
2015,281,6,4,2,24,17,549,33975,1
2015,281,6,4,2,24,17,549,40820,1
2015,281,6,4,2,23,16,549,42820,1
2015,281,6,4,2,24,17,549,42095,1
2015,281,6,4,2,23,16,549,44095,1
2015,281,6,4,2,23,16,549,38555,1
2015,288,6,4,2,24,17,549,47690,1
2015,281,6,4,2,23,16,549,35975,1
2015,288,6,4,2,23,16,549,49690,1
2015,281,6,4,2,24,17,549,36555,1
2016,281,6,4,2,22,15,549,36755,1
2016,281,6,4,2,22,15,549,44295,1
2016,281,6,4,2,22,15,549,42295,1
2016,281,6,4,2,22,15,549,30975,1
2016,281,6,4,2,22,15,549,36175,1
2016,288,6,4,2,22,15,549,49890,1
2016,281,6,4,2,22,15,549,41020,1
2016,281,6,4,2,22,15,549,34175,1
2016,288,6,4,2,22,15,549,47890,1
2016,281,6,4,2,22,15,549,38755,1
2016,281,6,4,2,22,15,549,43020,1
2017,194,4,4,2,26,21,549,38350,1
2017,310,6,4,2,25,18,549,43750,1
2017,194,4,4,2,26,21,549,35070,1
2017,194,4,4,2,26,21,549,32450,1
2017,194,4,4,2,25,21,549,37070,1
2017,310,6,4,2,25,18,549,41450,1
2017,194,4,4,2,25,21,549,34450,1
2017,194,4,4,2,26,21,549,29070,1
2017,310,6,4,2,25,18,549,44920,1
2017,310,6,4,2,25,18,549,46920,1
2017,310,6,4,2,25,18,549,41750,1
2014,138,4,4,1,37,27,1439,17395,1
2014,138,4,4,1,38,27,1439,14895,0
2014,138,4,4,1,37,27,1439,15645,1
2014,138,4,4,1,37,27,1439,16095,1
2014,138,4,4,1,38,27,1439,14645,0
2014,138,4,4,1,38,27,1439,16395,0
2015,137,4,4,1,38,27,1439,14745,0
2015,137,4,4,1,38,27,1439,14995,0
2015,137,4,4,1,37,26,1439,15745,1
2015,137,4,4,1,37,26,1439,17495,1
2015,137,4,4,1,38,27,1439,16495,0
2015,137,4,4,1,37,26,1439,16195,1
2016,137,4,4,1,37,26,1439,15745,1
2016,137,4,4,1,37,26,1439,17495,1
2016,137,4,4,1,37,26,1439,16195,1
2016,137,4,4,1,38,27,1439,16495,0
2016,137,4,4,1,38,27,1439,14745,0
2016,137,4,4,1,38,27,1439,14995,0
1993,100,4,4,1,29,22,535,2000,0
1994,106,4,4,1,25,19,535,2000,1
1995,100,4,4,1,26,19,535,2000,1
2010,271,6,4,2,25,17,2202,34020,1
2010,271,6,4,2,25,17,2202,36220,1
2010,271,6,4,2,27,18,2202,29670,1
2010,271,6,4,2,27,18,2202,34770,1
2010,271,6,4,2,27,18,2202,32570,1
2011,271,6,4,2,27,18,2202,29990,1
2011,271,6,4,2,27,18,2202,32890,1
2011,271,6,4,2,26,18,2202,36540,1
2011,271,6,4,2,26,18,2202,34340,1
2011,271,6,4,2,27,18,2202,35090,1
2014,195,4,4,2,45,50,2202,31905,1
2014,195,4,4,2,45,50,2202,29155,1
2014,195,4,4,2,45,50,2202,34905,1
2015,196,4,4,2,45,50,2202,35055,1
2015,196,4,4,2,45,50,2202,32055,1
2015,196,4,4,2,45,50,2202,29305,1
2017,212,4,4,2,47,49,2202,29605,1
2017,212,4,4,2,47,49,2202,32905,1
2017,212,4,4,2,47,49,2202,35955,1
2014,196,4,4,2,46,47,2202,39780,1
2015,278,6,2,2,28,18,2202,30775,0
2015,278,6,4,2,34,21,2202,32270,1
2015,278,6,2,2,32,21,2202,32550,1
2015,185,4,2,2,34,24,2202,23775,0
2015,185,4,2,2,35,26,2202,26300,1
2015,185,4,4,2,36,27,2202,30195,1
2015,185,4,2,2,34,24,2202,25450,0
2015,278,6,2,2,28,18,2202,32550,0
2015,189,4,4,2,35,26,2202,24665,1
2015,185,4,4,2,34,24,2202,25030,0
2015,185,4,2,2,35,26,2202,30270,1
2015,185,4,4,2,36,27,2202,25830,1
2015,185,4,2,2,35,26,2202,28495,1
2015,278,6,4,2,34,21,2202,30495,1
2015,278,6,2,2,32,21,2202,30775,1
2015,185,4,4,2,34,24,2202,22105,0
2015,185,4,4,2,36,27,2202,28420,1
2015,278,6,4,2,34,21,2202,33630,1
